,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,-0.023619550736514082,21.944173124874293,18.9601825054546,3.1325510060772297,13.97917803478203,28.367241251712358,18.72338078872494,25.51100817400709,55.55824912131659,46.87646828283396,7.857311761233376,-6.050584867805356,-47.932109157587576,-164.0264528758658,-219.59041500986464,-108.70722513251987,34.576096669391234,70.2914503871863,59.22904321961574,69.50931205616601,55.10598255981429,14.420100164150869,5.762530508976851,9.578799940696454,-14.426741937995928,-25.374092769956896,1.3551873962481906,18.29394677923367,13.646200085518577,23.161609180083875,38.38796237457908,29.178772173974878,7.860110785412578,-4.507770643482698,-8.347114685983772,-3.715086765071137,3.3332014764646387,-1.117069370817142,-7.1012375531633385,1.4154129019579544
1,20.902362561976485,23.25537934781045,24.69081654654463,13.554892631107409,3.3541684175539253,-3.8544020055625965,-23.724008348539623,-34.097318654907724,-12.510785880822949,-4.825988127997409,-37.72714519013146,-53.60292288017471,-44.59089606784617,-84.12371404571907,-137.62758019177554,-75.01654454687693,75.30238392770313,147.33543549861872,113.50988674141462,82.67704065302405,79.32100159419922,54.030739510240224,19.518098653596013,5.71643129033,-8.096080279991694,-27.481250262151065,-29.598138263225287,-28.61160757991422,-43.98184514670972,-47.848278961536465,-25.981365688102677,-11.347416864704579,-13.985121280169986,-10.040394629827517,-2.4119639575562024,-6.380681279784317,-7.824228818807548,1.062964423826027,2.6733867916979057,1.2115774381061535
2,31.903237756818402,42.15885731137792,32.25054936925373,13.958497066395003,8.553391770099886,9.613059669786875,1.406107267311706,-11.156904118474984,-22.648420948335197,-33.88385433720884,-30.32254395624763,-10.598858844454277,-14.151382968333287,-54.80331711904237,-76.19938948791693,-38.686877415361785,15.817516293598702,38.34742262337932,36.22437168558013,27.048306646623505,7.149267718877036,-13.492262123625114,-11.735439949425365,6.814876624145722,16.248336142845556,13.003567159662559,12.604694279578373,17.774048244904126,18.65232709380413,13.290112785535767,8.903099684745179,10.780929291443826,18.719636575135613,25.413571976606324,17.14825367515888,-9.457988887207762,-33.54752624364394,-32.62820813769631,-14.685990798379803,-4.942855946881527
3,20.66691711167882,8.50099439497783,-8.439213727302457,-4.256666317099372,16.44229400401048,26.708692835689153,30.041928044913746,42.53284108828072,38.94580691281053,5.732355548207105,-6.931183605929555,4.523982436435145,-51.37653175743744,-173.59931712538676,-204.75539306512198,-84.14074267304842,42.32744436790563,67.4341919356927,54.05812181807498,61.92334388231147,60.20374678891588,35.3531236886268,17.03313408915531,12.952018951447334,15.755627288169602,23.73742936153681,22.555496424950352,6.791329536031553,-1.2088935948666293,3.2622037341038848,0.08182319445128904,-6.986619515171708,-3.8317249415162533,-4.879602198630978,-19.539792721577225,-26.86017059749531,-16.436036681752377,-2.367695857782559,4.344424297047755,-1.1909367334448897
4,-6.796519651072362,13.262456615772754,21.554241445773968,6.104422437688465,4.008317791437222,15.458469211509973,5.429861647121464,-4.315298329723953,13.718439486133619,17.06478311644168,-1.0327493608834954,18.273670876483923,33.56987876765101,-57.80313139718082,-175.41360115248563,-140.71944144270026,6.745573161781261,78.18965498643655,50.351230147226076,34.76081590848402,46.50871718532686,34.2843230865988,14.938557308592134,19.861959274495323,25.79918106938768,16.051612195004072,6.476697258532442,-3.0105358397887905,-20.80143670154266,-29.907648759190547,-15.77349879706974,5.77732082237005,14.57083462434828,10.886716048975709,5.612393188486992,1.68660641553851,-8.923928090958709,-27.328744284316183,-37.03173841017011,-27.452617803990695
5,-40.180154510541676,-14.355492462167245,11.546979144503615,12.523233753566782,9.254808468036186,15.277511308530158,23.0196263089657,44.04337817364605,67.7900997471845,56.01033870981739,37.892900322315064,54.74469518669016,26.58098057996772,-99.18485812673059,-172.3972902327444,-76.08452126754422,48.91183927112288,57.03627235050984,22.32156038656007,28.333863559358267,22.629677549907022,-13.761895405972005,-20.342877476467073,1.6458470086732144,7.430004989529211,3.9427479524692077,1.8435275639111093,-15.42411777221018,-31.37657053870909,-20.378287416453205,-3.1768322448316506,2.8053745872216926,11.29576093939662,16.068896389423006,4.624289262327546,-1.343401569138039,7.5196646580958655,8.590947006916743,5.6279130720765895,16.11686507818938
6,12.22503434347486,12.895479598614267,19.422944288686228,33.67897995205057,41.38302787551002,10.253274851666339,-27.33495851411952,-8.871623855847357,25.306558080944946,5.305863956039359,-13.284771722227967,22.022320608773125,4.968976514765546,-123.06396938189181,-199.43581832719386,-100.6797762199761,43.82410741598618,82.75454676981934,54.34866481456692,41.92011478399999,37.95387937420812,22.63257643531672,9.86629438409639,2.2636083852296367,-1.4543046452164867,7.319336843315418,17.362524694203703,14.45158422570956,10.833171451337357,7.291761488657122,-13.835493249300876,-34.06782761001977,-21.27271086554233,3.8050369896612337,6.677953118821083,-0.6739084916048382,-1.9796919022581434,-7.67056053426846,-11.866811852682016,1.2593999266839122
7,-37.659135810994,-12.870384004611743,-0.7668404041724338,14.002574828192074,28.714102789667585,28.57906502824874,44.704309454528925,87.80568487302541,96.99704087954628,84.34371738469606,153.12476569454165,244.36192706908454,152.5848668265646,-90.44870696116793,-210.93291960300704,-142.54902714728854,-82.15811810888528,-97.67446782640903,-81.68971238633497,-30.173173524479445,-18.27355962431597,-20.502910010190885,-1.8709671877495393,-10.969785228988748,-45.63361809439983,-33.68540720068341,11.99671434134328,19.030481681490865,0.3863239276623049,10.59433810799162,37.245319219718375,46.99679444421748,49.57309893295203,58.315668206605615,59.924424434136576,41.823698109197196,12.09451777425801,-6.814531221964812,-4.465263925810484,-0.928202313574511
8,9.999764464189694,7.017693690130054,-0.24138701167388646,-4.515714543672427,14.802752703284384,32.785287605105026,16.84375903109305,0.6473394622717328,9.19738785368359,4.598545505747773,-7.9096979313904425,11.726696235290893,1.0223096709243704,-101.72353175859,-171.21566630388875,-77.84774180419636,68.10663494258479,103.6790497955193,61.75205574402335,38.74426375251929,28.494027410690872,11.087294619050784,8.243036343097325,10.012289871364683,-5.452198374155001,-17.55088171454604,-14.648438060774016,-15.189449951842564,-15.466206767065128,-5.58006676734674,-3.308124684215826,-10.55885975670366,-6.423581089647853,1.5440058340740077,-0.2681953548473964,7.267018687084775,25.35633737027873,20.14948831158099,-6.23134062190692,-15.9817521747805
9,4.860848414079725,19.098267901527024,26.73468436802351,31.40576332114407,42.716192044322014,43.475393231156296,33.90939983841517,39.17324021810699,36.13266814961373,0.6222469735467002,-10.127468066805463,13.285856192555922,-39.57193368950254,-167.55008703385067,-188.7264468380158,-53.64660108689225,61.53220952122822,61.93809657341643,32.026900624376246,22.033644947382488,8.169336157331875,4.876928642578162,24.958258481274484,32.042475335648504,18.710746307838523,12.111455924488965,9.753657041769564,5.742828864341762,10.893343668544127,9.01851861624452,-11.954481665052999,-17.34097521244157,3.2097480508063634,9.210010590109805,-5.180369530635531,-9.087509170678773,-3.9609310707817293,-0.40081146386962385,9.95580669438881,12.602965526169223
10,-4.905517805551571,-15.337296052071212,-18.834052252884813,-11.7646648867003,8.870705539907782,20.359615294236406,22.241624173151997,31.728743869122837,23.572261660802944,-7.787143969886056,-0.9136930959278928,27.286948014582965,-38.55352054724657,-166.44678481635432,-166.452053855312,-16.636132534226476,94.15708357575288,83.92507062300376,47.32277276619584,36.24400817083842,21.23237365625259,3.5159656001315223,-1.8894638650597453,-5.803566952614354,-3.7108223492643,10.663286346616426,11.995223975934618,-3.8111699564293104,-6.793936504737109,0.6424706478126626,-3.148484191580925,-4.402789313243504,7.2758364323011095,8.71304140248347,-3.7534352886965876,-8.839487688585375,-6.565978265307238,-4.020701092448619,2.8336917616500514,0.9785647025517089
